GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
oshi-demo/oshi-core,oshi.hardware.platform.windows,WindowsVirtualMemory,159,0,2,0,25,0,12,0,11,0
oshi-demo/oshi-core,oshi.hardware.platform.windows,WindowsNetworkIF,222,0,8,0,58,0,21,0,17,0
oshi-demo/oshi-core,oshi.hardware.platform.windows,WindowsGraphicsCard,125,0,16,0,24,0,11,0,3,0
oshi-demo/oshi-core,oshi.hardware.platform.windows,WindowsSoundCard,97,0,6,0,18,0,5,0,2,0
oshi-demo/oshi-core,oshi.hardware.platform.windows,WindowsHWDiskStore,787,0,64,0,138,0,48,0,16,0
oshi-demo/oshi-core,oshi.hardware.platform.windows,WindowsSensors,336,0,58,0,92,0,40,0,11,0
oshi-demo/oshi-core,oshi.hardware.platform.windows,WindowsPowerSource,702,0,84,0,155,0,47,0,5,0
oshi-demo/oshi-core,oshi.driver.linux,Lshw,82,0,12,0,18,0,9,0,3,0
oshi-demo/oshi-core,oshi.driver.linux,Devicetree,13,0,2,0,4,0,2,0,1,0
oshi-demo/oshi-core,oshi.driver.linux,Lshal,23,0,4,0,6,0,3,0,1,0
oshi-demo/oshi-core,oshi.driver.linux,Dmidecode,92,0,12,0,20,0,8,0,2,0
oshi-demo/oshi-core,oshi.driver.linux,Who,89,0,14,0,15,0,9,0,2,0
oshi-demo/oshi-core,oshi.driver.linux,Sysfs,175,0,32,0,50,0,27,0,11,0
oshi-demo/oshi-core,oshi.driver.mac.net,NetStat.IFdata,87,0,0,0,24,0,12,0,12,0
oshi-demo/oshi-core,oshi.driver.mac.net,NetStat,174,0,14,0,28,0,9,0,2,0
oshi-demo/oshi-core,oshi.util.tuples,Quartet,0,27,0,0,0,10,0,5,0,5
oshi-demo/oshi-core,oshi.util.tuples,Pair,0,15,0,0,0,6,0,3,0,3
oshi-demo/oshi-core,oshi.util.tuples,Quintet,0,33,0,0,0,12,0,6,0,6
oshi-demo/oshi-core,oshi.util.tuples,Triplet,0,21,0,0,0,8,0,4,0,4
oshi-demo/oshi-core,oshi.driver.unix.solaris.kstat,SystemPages,34,0,4,0,8,0,3,0,1,0
oshi-demo/oshi-core,oshi,PlatformEnum,0,74,0,0,0,8,0,1,0,1
oshi-demo/oshi-core,oshi,SystemInfo,87,53,21,5,21,15,18,7,0,7
oshi-demo/oshi-core,oshi.jna.platform.linux,LinuxLibc.Ut_Tv,3,0,0,0,1,0,1,0,1,0
oshi-demo/oshi-core,oshi.jna.platform.linux,LinuxLibc.Exit_status,3,0,0,0,1,0,1,0,1,0
oshi-demo/oshi-core,oshi.jna.platform.linux,LinuxLibc.LinuxUtmpx,27,0,0,0,7,0,1,0,1,0
oshi-demo/oshi-core,oshi.jna.platform.linux,LinuxLibc,6,0,0,0,1,0,1,0,1,0
oshi-demo/oshi-core,oshi.software.os.linux,LinuxOSProcess.ProcPidStat,125,0,0,0,7,0,3,0,3,0
oshi-demo/oshi-core,oshi.software.os.linux,LinuxOSProcess,546,0,16,0,101,0,39,0,31,0
oshi-demo/oshi-core,oshi.software.os.linux,LinuxInternetProtocolStats,242,0,24,0,61,0,25,0,7,0
oshi-demo/oshi-core,oshi.software.os.linux,LinuxFileSystem,399,0,48,0,87,0,32,0,8,0
oshi-demo/oshi-core,oshi.software.os.linux,LinuxOSThread,234,0,6,0,45,0,17,0,14,0
oshi-demo/oshi-core,oshi.software.os.linux,LinuxOSThread.ThreadPidStat,136,0,0,0,7,0,3,0,3,0
oshi-demo/oshi-core,oshi.software.os.linux,LinuxOperatingSystem,1192,0,186,0,235,0,124,0,31,0
oshi-demo/oshi-core,oshi.software.os.linux,LinuxNetworkParams,222,0,34,0,53,0,23,0,6,0
oshi-demo/oshi-core,oshi.software.os.linux,LinuxOSFileStore,119,0,6,0,31,0,13,0,10,0
oshi-demo/oshi-core,oshi.util.platform.linux,ProcPath,231,0,2,0,28,0,3,0,2,0
oshi-demo/oshi-core,oshi.util.platform.mac,SmcUtil.SMCKeyDataPLimitData,3,0,0,0,1,0,1,0,1,0
oshi-demo/oshi-core,oshi.util.platform.mac,SmcUtil.SMCKeyDataVers,3,0,0,0,1,0,1,0,1,0
oshi-demo/oshi-core,oshi.util.platform.mac,SmcUtil.SMCKeyDataKeyInfo,3,0,0,0,1,0,1,0,1,0
oshi-demo/oshi-core,oshi.util.platform.mac,SmcUtil.SMCVal,15,0,0,0,4,0,1,0,1,0
oshi-demo/oshi-core,oshi.util.platform.mac,SmcUtil.SMCKeyData,7,0,0,0,2,0,1,0,1,0
oshi-demo/oshi-core,oshi.util.platform.mac,SysctlUtil,147,0,10,0,27,0,10,0,5,0
oshi-demo/oshi-core,oshi.util.platform.mac,SmcUtil,323,0,32,0,66,0,24,0,8,0
oshi-demo/oshi-core,oshi.jna.platform.unix,CLibrary.Addrinfo.ByReference,3,0,0,0,1,0,1,0,1,0
oshi-demo/oshi-core,oshi.jna.platform.unix,CLibrary.Udpstat,3,0,0,0,1,0,1,0,1,0
oshi-demo/oshi-core,oshi.jna.platform.unix,CLibrary.Ipstat,3,0,0,0,1,0,1,0,1,0
oshi-demo/oshi-core,oshi.jna.platform.unix,CLibrary.Tcpstat,3,0,0,0,1,0,1,0,1,0
oshi-demo/oshi-core,oshi.jna.platform.unix,CLibrary.Sockaddr.ByReference,3,0,0,0,1,0,1,0,1,0
oshi-demo/oshi-core,oshi.jna.platform.unix,CLibrary.Addrinfo,9,0,0,0,5,0,2,0,2,0
oshi-demo/oshi-core,oshi.jna.platform.unix,CLibrary.Ip6stat,31,0,0,0,8,0,1,0,1,0
oshi-demo/oshi-core,oshi.jna.platform.unix,CLibrary.Sockaddr,7,0,0,0,2,0,1,0,1,0
oshi-demo/oshi-core,oshi.hardware.platform.unix.aix,AixBaseboard,55,0,6,0,10,0,8,0,5,0
oshi-demo/oshi-core,oshi.hardware.platform.unix.aix,AixVirtualMemory,55,0,0,0,10,0,7,0,7,0
oshi-demo/oshi-core,oshi.hardware.platform.unix.aix,AixGraphicsCard,117,0,24,0,25,0,14,0,2,0
oshi-demo/oshi-core,oshi.hardware.platform.unix.aix,AixComputerSystem,215,0,20,0,45,0,17,0,7,0
oshi-demo/oshi-core,oshi.hardware.platform.unix.aix,AixGlobalMemory,171,0,18,0,39,0,17,0,8,0
oshi-demo/oshi-core,oshi.hardware.platform.unix.aix,AixSensors,34,0,4,0,11,0,6,0,4,0
oshi-demo/oshi-core,oshi.hardware.platform.unix.aix,AixCentralProcessor,572,0,46,0,99,0,35,0,12,0
oshi-demo/oshi-core,oshi.hardware.platform.unix.aix,AixFirmware,21,0,0,0,8,0,4,0,4,0
oshi-demo/oshi-core,oshi.hardware.platform.unix.aix,AixNetworkIF,135,0,4,0,35,0,16,0,14,0
oshi-demo/oshi-core,oshi.hardware.platform.unix.aix,AixSoundCard,53,0,6,0,11,0,5,0,2,0
oshi-demo/oshi-core,oshi.hardware.platform.unix.aix,AixDisplay,13,0,0,0,4,0,2,0,2,0
oshi-demo/oshi-core,oshi.hardware.platform.unix.aix,AixUsbDevice,66,0,6,0,13,0,6,0,3,0
oshi-demo/oshi-core,oshi.hardware.platform.unix.aix,AixComputerSystem.LsattrStrings,51,0,12,0,8,0,7,0,1,0
oshi-demo/oshi-core,oshi.hardware.platform.unix.aix,AixPowerSource,26,0,0,0,3,0,2,0,2,0
oshi-demo/oshi-core,oshi.hardware.platform.unix.aix,AixHWDiskStore,260,0,16,0,50,0,21,0,13,0
oshi-demo/oshi-core,oshi.hardware.platform.unix.aix,AixHardwareAbstractionLayer,58,0,0,0,14,0,12,0,12,0
oshi-demo/oshi-core,oshi.driver.mac,ThreadInfo.ThreadStats,71,0,6,0,25,0,12,0,7,0
oshi-demo/oshi-core,oshi.driver.mac,Who,93,0,14,0,15,0,9,0,2,0
oshi-demo/oshi-core,oshi.driver.mac,ThreadInfo,105,0,6,0,17,0,6,0,3,0
oshi-demo/oshi-core,oshi.hardware.platform.unix.freebsd,FreeBsdUsbDevice,402,0,40,0,76,0,26,0,6,0
oshi-demo/oshi-core,oshi.hardware.platform.unix.freebsd,FreeBsdNetworkIF,128,0,2,0,29,0,14,0,13,0
oshi-demo/oshi-core,oshi.hardware.platform.unix.freebsd,FreeBsdSoundCard,138,0,18,0,26,0,11,0,2,0
oshi-demo/oshi-core,oshi.hardware.platform.unix.freebsd,FreeBsdHWDiskStore,315,0,14,0,60,0,18,0,11,0
oshi-demo/oshi-core,oshi.hardware.platform.unix.freebsd,FreeBsdPowerSource,298,0,32,0,69,0,19,0,3,0
oshi-demo/oshi-core,oshi.hardware.platform.unix.freebsd,FreeBsdGraphicsCard,263,0,48,0,46,0,26,0,2,0
oshi-demo/oshi-core,oshi.hardware.platform.unix.freebsd,FreeBsdCentralProcessor,745,0,72,0,147,0,52,0,15,0
oshi-demo/oshi-core,oshi.hardware.platform.unix.freebsd,FreeBsdHardwareAbstractionLayer,34,0,0,0,12,0,12,0,12,0
oshi-demo/oshi-core,oshi.hardware.platform.unix.freebsd,FreeBsdSensors,67,0,4,0,13,0,7,0,5,0
oshi-demo/oshi-core,oshi.hardware.platform.unix.freebsd,FreeBsdFirmware,112,0,14,0,23,0,12,0,5,0
oshi-demo/oshi-core,oshi.hardware.platform.unix.freebsd,FreeBsdDisplay,13,0,0,0,4,0,2,0,2,0
oshi-demo/oshi-core,oshi.hardware.platform.unix.freebsd,FreeBsdVirtualMemory,102,0,2,0,21,0,12,0,11,0
oshi-demo/oshi-core,oshi.hardware.platform.unix.freebsd,FreeBsdBaseboard,27,0,0,0,10,0,5,0,5,0
oshi-demo/oshi-core,oshi.hardware.platform.unix.freebsd,FreeBsdComputerSystem,191,0,24,0,38,0,20,0,8,0
oshi-demo/oshi-core,oshi.hardware.platform.unix.freebsd,FreeBsdGlobalMemory,79,0,0,0,16,0,9,0,9,0
oshi-demo/oshi-core,oshi.hardware.platform.linux,LinuxSensors,397,0,58,0,82,0,41,0,12,0
oshi-demo/oshi-core,oshi.hardware.platform.linux,LinuxFirmware,235,0,22,0,49,0,24,0,13,0
oshi-demo/oshi-core,oshi.hardware.platform.linux,LinuxComputerSystem,92,0,18,0,23,0,18,0,9,0
oshi-demo/oshi-core,oshi.hardware.platform.linux,LinuxHardwareAbstractionLayer,34,0,0,0,12,0,12,0,12,0
oshi-demo/oshi-core,oshi.hardware.platform.linux,LinuxGlobalMemory,147,0,11,0,34,0,16,0,8,0
oshi-demo/oshi-core,oshi.hardware.platform.linux,LinuxGraphicsCard,381,0,58,0,82,0,34,0,5,0
oshi-demo/oshi-core,oshi.hardware.platform.linux,LinuxFirmware.VcGenCmdStrings,18,0,0,0,7,0,1,0,1,0
oshi-demo/oshi-core,oshi.hardware.platform.linux,LinuxUsbDevice,362,0,26,0,74,0,19,0,6,0
oshi-demo/oshi-core,oshi.hardware.platform.linux,LinuxSoundCard,239,0,32,0,42,0,23,0,7,0
oshi-demo/oshi-core,oshi.hardware.platform.linux,LinuxHWDiskStore.UdevStat,81,0,0,0,6,0,3,0,3,0
oshi-demo/oshi-core,oshi.hardware.platform.linux,LinuxPowerSource,354,0,40,0,66,0,22,0,2,0
oshi-demo/oshi-core,oshi.hardware.platform.linux,LinuxCentralProcessor,895,0,121,0,174,0,77,0,13,0
oshi-demo/oshi-core,oshi.hardware.platform.linux,LinuxHWDiskStore,445,0,54,0,99,0,42,0,15,0
oshi-demo/oshi-core,oshi.hardware.platform.linux,LinuxVirtualMemory,215,0,21,0,47,0,22,0,10,0
oshi-demo/oshi-core,oshi.hardware.platform.linux,LinuxDisplay,83,0,12,0,24,0,9,0,3,0
oshi-demo/oshi-core,oshi.hardware.platform.linux,LinuxBaseboard,123,0,16,0,30,0,17,0,9,0
oshi-demo/oshi-core,oshi.hardware.platform.linux,LinuxNetworkIF,247,0,6,0,48,0,18,0,15,0
oshi-demo/oshi-core,oshi.hardware.platform.unix.solaris,SolarisGraphicsCard,239,0,42,0,45,0,23,0,2,0
oshi-demo/oshi-core,oshi.hardware.platform.unix.solaris,SolarisDisplay,13,0,0,0,4,0,2,0,2,0
oshi-demo/oshi-core,oshi.hardware.platform.unix.solaris,SolarisCentralProcessor,567,0,70,0,113,0,47,0,12,0
oshi-demo/oshi-core,oshi.hardware.platform.unix.solaris,SolarisComputerSystem,319,0,44,0,71,0,32,0,9,0
oshi-demo/oshi-core,oshi.hardware.platform.unix.solaris,SolarisBaseboard,27,0,0,0,10,0,5,0,5,0
oshi-demo/oshi-core,oshi.hardware.platform.unix.solaris,SolarisComputerSystem.SmbiosStrings,83,0,20,0,12,0,11,0,1,0
oshi-demo/oshi-core,oshi.hardware.platform.unix.solaris,SolarisFirmware,21,0,0,0,8,0,4,0,4,0
oshi-demo/oshi-core,oshi.hardware.platform.unix.solaris,SolarisHardwareAbstractionLayer,34,0,0,0,12,0,12,0,12,0
oshi-demo/oshi-core,oshi.hardware.platform.unix.solaris,SolarisPowerSource,296,0,34,0,66,0,21,0,4,0
oshi-demo/oshi-core,oshi.hardware.platform.unix.solaris,SolarisNetworkIF,131,0,8,0,33,0,17,0,13,0
oshi-demo/oshi-core,oshi.hardware.platform.unix.solaris,SolarisSoundCard,143,0,18,0,25,0,11,0,2,0
oshi-demo/oshi-core,oshi.hardware.platform.unix.solaris,SolarisHWDiskStore,231,0,10,0,49,0,17,0,12,0
oshi-demo/oshi-core,oshi.hardware.platform.unix.solaris,SolarisGlobalMemory,60,0,0,0,11,0,7,0,7,0
oshi-demo/oshi-core,oshi.hardware.platform.unix.solaris,SolarisUsbDevice,382,0,38,0,72,0,25,0,6,0
oshi-demo/oshi-core,oshi.hardware.platform.unix.solaris,SolarisSensors,124,0,18,0,27,0,13,0,4,0
oshi-demo/oshi-core,oshi.hardware.platform.unix.solaris,SolarisVirtualMemory,181,0,6,0,34,0,14,0,11,0
oshi-demo/oshi-core,oshi.jna.platform.unix.solaris,SolarisLibc,6,0,0,0,1,0,1,0,1,0
oshi-demo/oshi-core,oshi.jna.platform.unix.solaris,SolarisLibc.Timeval,3,0,0,0,1,0,1,0,1,0
oshi-demo/oshi-core,oshi.jna.platform.unix.solaris,SolarisLibc.Exit_status,3,0,0,0,1,0,1,0,1,0
oshi-demo/oshi-core,oshi.jna.platform.unix.solaris,SolarisLibc.SolarisUtmpx,19,0,0,0,5,0,1,0,1,0
oshi-demo/oshi-core,oshi.software.os.unix.solaris,SolarisInternetProtocolStats,354,0,36,0,78,0,32,0,8,0
oshi-demo/oshi-core,oshi.software.os.unix.solaris,SolarisOSProcess,579,0,54,0,129,0,62,0,33,0
oshi-demo/oshi-core,oshi.software.os.unix.solaris,SolarisNetworkParams,30,0,2,0,8,0,6,0,5,0
oshi-demo/oshi-core,oshi.software.os.unix.solaris,SolarisOSThread,192,0,8,0,38,0,17,0,13,0
oshi-demo/oshi-core,oshi.software.os.unix.solaris,SolarisOSFileStore,118,0,6,0,31,0,13,0,10,0
oshi-demo/oshi-core,oshi.software.os.unix.solaris,SolarisFileSystem,356,0,64,0,69,0,39,0,7,0
oshi-demo/oshi-core,oshi.software.os.unix.solaris,SolarisOperatingSystem,448,0,62,0,89,0,53,0,22,0
oshi-demo/oshi-core,oshi.driver.mac.disk,Fsstat,64,0,2,0,8,0,2,0,1,0
oshi-demo/oshi-core,oshi.driver.mac.disk,Diskutil,73,0,12,0,19,0,7,0,1,0
oshi-demo/oshi-core,oshi.jna.platform.mac,SystemB.MacUtmpx,23,0,0,0,6,0,1,0,1,0
oshi-demo/oshi-core,oshi.jna.platform.mac,IOKit,6,0,0,0,1,0,1,0,1,0
oshi-demo/oshi-core,oshi.jna.platform.mac,SystemB,6,0,0,0,1,0,1,0,1,0
oshi-demo/oshi-core,oshi.software.common,AbstractOperatingSystem.FamilyVersionInfo,9,0,0,0,4,0,1,0,1,0
oshi-demo/oshi-core,oshi.software.common,AbstractOSProcess,110,0,8,0,19,0,12,0,8,0
oshi-demo/oshi-core,oshi.software.common,AbstractOperatingSystem,244,0,24,0,63,0,29,0,14,0
oshi-demo/oshi-core,oshi.software.common,AbstractOSFileStore,119,0,0,0,21,0,9,0,9,0
oshi-demo/oshi-core,oshi.software.common,AbstractNetworkParams,184,0,20,0,38,0,17,0,7,0
oshi-demo/oshi-core,oshi.software.common,AbstractFileSystem,228,0,0,0,4,0,3,0,3,0
oshi-demo/oshi-core,oshi.software.common,AbstractOSThread,168,0,10,0,23,0,17,0,12,0
oshi-demo/oshi-core,oshi.hardware,PhysicalMemory,0,102,0,0,0,19,0,7,0,7
oshi-demo/oshi-core,oshi.hardware,CentralProcessor.TickType,0,103,0,0,0,13,0,3,0,3
oshi-demo/oshi-core,oshi.hardware,HWPartition,0,121,0,2,0,26,0,11,0,10
oshi-demo/oshi-core,oshi.hardware,CentralProcessor.LogicalProcessor,8,41,0,0,2,14,1,7,1,7
oshi-demo/oshi-core,oshi.hardware,CentralProcessor.ProcessorIdentifier,41,213,14,12,9,52,14,13,1,13
oshi-demo/oshi-core,oshi.hardware,PowerSource.CapacityUnits,0,34,0,0,0,4,0,1,0,1
